,occurrenceID,newOccurrenceID,eventDate,decimalLongitude,decimalLatitude,scientificName,scientificNameID,basisOfRecord,collectionCode,catalogNumber,occurrenceStatus,institutionCode
1361,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1361,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1362,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1362,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1363,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1363,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Sergéstidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1364,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1364,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Subeucalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1365,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1365,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1366,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1366,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1367,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1367,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Acartia sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1368,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1368,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Apendics(Fritilaria),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1369,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1369,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1370,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1370,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Calocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1371,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1371,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Centropages sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1372,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1372,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Clausocalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1373,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1373,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Corycaeus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1374,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1374,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Doliólidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1375,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1375,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Euterpina sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1376,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1376,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Farranula sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1377,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1377,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,H. de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1378,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1378,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Heterópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1379,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1379,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Isópodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1380,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1380,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,L. decapodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1381,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1381,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Labidocera sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1382,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1382,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Larvas de peces,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1383,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1383,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Macrosetella sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1384,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1384,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Mesocalanus Sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1385,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1385,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Microsetalla sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1386,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1386,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Oithona sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1387,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1387,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Oncaea. sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1388,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1388,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Ostrácodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1389,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1389,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Paracalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1390,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1390,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,QUETOGNATOS,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1391,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1391,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Sapphirina sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1392,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1392,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Sergéstidos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1393,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1393,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Sifonóforos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1394,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1394,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Subeucalanus sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1395,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1395,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Temora sp.,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1396,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1396,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Temora stylifera,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1397,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1397,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Undinula vulgaris,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1398,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1398,jaime_protocol_observation:TODO:TODO,2017-05-12,24.53862793,-81.41464542,Densidad total,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1399,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1399,jaime_protocol_observation:TODO:TODO,2017-05-13,-80.37953386,25.00607727,Acrocalanus sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1400,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1400,jaime_protocol_observation:TODO:TODO,2017-05-13,-80.37953386,25.00607727,Anfípodos,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1401,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1401,jaime_protocol_observation:TODO:TODO,2017-05-13,-80.37953386,25.00607727,Apendigs(Oikopleura),TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
1402,urn:catalog:USF_IMaRS:compiled_zoo_taxonomy_jaimie:2018_01_31:1402,jaime_protocol_observation:TODO:TODO,2017-05-13,-80.37953386,25.00607727,Calanoide sp,TODO: worms lookup,HumanObservation,compiled_zoo_taxonomy_jaimie,2018_01_31,present,USF_IMaRS
